Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-08-31,122.52637401257586,123.22000997561331,121.76336689316969,122.42728424072266,9520000,1.4566430824436196,-0.09908977185320111,-0.08,XLK,6162859,36967,193316,688
2020-09-01,123.52719757989883,124.92438074533604,122.75427921851988,124.76583862304688,12806300,2.170101526816154,1.23864104314805,1.0,XLK,6202211,39352,194276,960
2020-09-02,126.54947715763707,126.55938840279798,123.67582842623601,125.87565612792969,20197500,2.883559976561969,-0.6738210297073834,-0.53,XLK,6247785,43869,195066,790
2020-09-03,123.86410137114466,123.96319114022862,117.7204449671618,118.70144653320312,27081000,6.24274617306682,-5.162654837941531,-4.17,XLK,6293440,45655,195948,882
2020-09-04,118.03753603482603,119.72208477903759,112.02269561181609,117.04662322998047,31272100,7.699389167221497,-0.9909128048455642,-0.84,XLK,6343150,49710,196787,839
2020-09-08,112.59741656360302,115.27288560787119,111.55696267977474,111.75514221191406,23930200,3.7159229280964468,-0.8422743516889568,-0.75,XLK,6465327,28224,199295,619
2020-09-09,114.48016125011269,116.53135056332185,113.23160893248729,115.4017105102539,18391900,3.2997416308345606,0.9215492601412194,0.8,XLK,6504424,39097,200135,840
2020-09-10,116.98717344344756,117.16553806615579,112.11188383617657,112.79561614990234,16054900,5.053654229979216,-4.191557293545216,-3.58,XLK,6545488,41064,200924,789
2020-09-11,113.855883092408,114.29187958685878,110.50659296465642,111.93350982666016,18583200,3.7852866222023636,-1.9223732657478507,-1.69,XLK,6590173,44685,201721,797
2020-09-14,113.79642967525814,114.89634355912587,113.26134338154455,114.281982421875,12365100,1.6350001775813183,0.485552746616861,0.43,XLK,6693404,33594,203571,538
2020-09-15,116.02598222361063,116.234080575409,114.63871027872206,115.41162109375,9130200,1.5953702966869372,-0.614361129860626,-0.53,XLK,6731879,38475,204364,793
2020-09-16,115.92689298901857,116.08544267492252,113.51897444482451,113.62797546386719,9818500,2.5664682300980104,-2.2989175251513814,-1.98,XLK,6777938,46059,205349,985
2020-09-17,110.97232485184334,113.46942939765957,110.7939602414279,112.68660736083984,15201800,2.675469156231671,1.7142825089965044,1.54,XLK,6824116,46178,206047,698
